Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Sudan,SDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.90738455,55.53377301,55.10857757,54.78378797,54.43216403,54.12030897,53.39272338,52.89393883,52.38652664,51.63510256,51.03985006,50.53800094,49.77083384,48.99530219,48.37839883,47.51816316,47.35420291,46.56603656,46.00026278,45.55403693,44.6017693,44.59845317,44.12026429,43.51448075,42.98383738,42.03998196,41.4510451,41.03939052,40.72941743,40.79980026,40.6717774,39.77496966,,
Senegal,SEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.90425871,52.78328373,52.64370216,52.5730959,52.145113,51.88987607,51.51281201,50.84794847,50.04586342,49.3587336,48.4936999,47.2327682,45.32285704,43.46775166,41.61828636,39.84343663,40.94092288,41.08755567,40.86451116,40.26978488,39.67199986,38.75771651,37.33275177,34.65241824,31.29237799,34.33183631,28.09698317,22.24504556,22.98973792,23.08744423,22.66232948,21.96362744,21.63848455,
Singapore,SGP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035906296,1.009255462,0.983672553,0.949373186,0.917322919,0.888528689,1.008727812,0.845635588,0.903514788,0.893415515,0.884331772,0.83812077,0.851734893,0.831307499,1.068595989,0.920142951,0.791768953,0.683139947,0.58884063,0.508066131,0.438528909,0.379672118,0.328311792,0.283844207,0.245614981,0.212687768,0.184732654,0.160444774,0.139521533,0.124334821,0.107777523,0.09095231,0.091297984,
Solomon Islands,SLB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7397048,35.43531714,35.13181871,34.55142596,34.15521958,33.59411081,33.49890337,32.79756982,32.50294115,33.88601791,33.58935454,35.88922874,37.79414719,38.2453601,37.80068435,38.2211257,38.69976534,39.22881291,39.55417335,40.07563897,40.48502391,41.05505313,41.62847556,41.34062653,40.74784902,40.38960028,39.65016507,39.25542607,38.56987966,38.75772691,38.7270443,38.08744048,37.56523701,
Sierra Leone,SLE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.10659513,71.43505817,71.15341002,71.02244016,71.20377591,70.83519766,70.99122121,70.55721036,70.34745258,69.6128793,70.28442338,67.48238082,66.5639687,68.46180742,68.17895027,67.76705388,66.79040062,66.06908404,65.56199105,64.51736369,63.46421624,61.43289511,59.13615904,57.64924932,56.53775658,52.77851603,49.14161749,46.1946951,44.71598656,44.52647893,44.19070712,43.51100849,43.03172924,
El Salvador,SLV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6004526,27.53631074,27.39990028,27.14622471,26.75983188,26.14425567,25.72915927,25.08191392,22.13616844,21.61530121,21.80815328,19.74722331,18.2418865,19.12940616,19.99230809,18.86019298,18.02017005,18.68788458,20.90829323,20.77824326,21.59360178,20.97045245,19.58584884,18.7644279,18.110515,18.67884314,18.57480298,16.70827144,16.29396156,15.79574015,14.87233236,14.97369122,14.75380882,
San Marino,SMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.84576092,38.75365234,38.64974642,39.07459613,38.97908383,38.70894657,38.79207526,38.49157597,38.15530077,37.78567884,37.67682593,37.24791089,36.77968759,36.31649234,35.83692454,35.32685315,35.12541888,34.55600974,33.94907802,33.34610008,32.66128284,32.22729414,31.48227146,30.60892364,29.52527636,28.79629236,27.81591454,27.37903553,26.88610954,26.92104284,26.85803449,26.28191535,25.98534089,
Serbia,SRB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96730715,29.75154812,29.52421,29.26496602,28.9003093,28.61322662,28.21128827,27.74965341,27.31570855,26.65492936,26.05340429,25.16215604,24.49501012,24.05042654,23.32082572,20.53812287,20.80748044,25.04492962,23.87423606,22.34643761,21.2191298,20.96494,21.29000298,19.85681349,19.40867151,18.6121429,17.21763233,15.92552277,15.61211079,14.56356316,19.74991239,19.48210738,19.15986066,
Sub-Saharan Africa (excluding high income),SSA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0510296,63.07428176,62.9230594,62.78716733,62.60500819,62.25005058,61.9679161,61.69110029,61.34703687,61.06710463,60.70422627,60.42921719,60.03462676,59.33994076,58.8776098,58.18962355,57.52746514,56.89726504,56.32251099,55.53446512,54.91554935,54.15707335,53.5583761,52.64132152,51.92018368,51.66484282,51.26752826,50.67502816,50.16935362,50.42927379,50.32676226,49.34869575,49.01506851,
South Sudan,SSD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9542007,67.73062496,67.53307127,67.44358633,67.2110156,66.95235765,66.35717409,66.06809976,65.7999257,65.34236456,64.79294988,64.25724638,63.70409379,63.20485974,62.66645697,62.06259705,61.47488379,60.98980715,60.83945927,60.30433265,60.41622131,60.32012276,59.29967568,58.66455569,59.0968748,59.71767532,59.99393141,60.10454527,59.895928,60.00041923,59.91453463,59.45205616,59.24790568,
Sub-Saharan Africa,SSF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0510296,63.07428176,62.9230594,62.78716733,62.60500819,62.25005058,61.9679161,61.69110029,61.34703687,61.06710463,60.70422627,60.42921719,60.03462676,59.33994076,58.8776098,58.18962355,57.52746514,56.89726504,56.32251099,55.53446512,54.91554935,54.15707335,53.5583761,52.64132152,51.92018368,51.66484282,51.26752826,50.67502816,50.16935362,50.42927379,50.32676226,49.34869575,49.01506851,
Small states,SST,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21562402,23.76354646,23.18822659,22.72596552,21.99766286,21.50020013,21.10504691,20.72803454,20.1532591,19.4497832,19.30364705,19.36326995,19.50020862,18.96651167,18.77054288,18.4083573,17.94580395,17.46289137,17.29028422,17.07554625,17.00140692,16.89008784,16.6206377,16.38543887,16.29215385,15.88955174,15.32598712,14.83700743,14.46684113,14.50156017,14.27173168,13.54960949,13.36833677,
Sao Tome and Principe,STP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.07709071,26.75773403,26.49740865,26.14631633,25.89641434,25.48800199,24.98164015,24.52432563,23.87697049,23.29087297,23.25174825,22.52660967,21.69595537,20.78407982,19.9182243,19.07580478,18.37617586,17.30412723,16.73952295,15.8828421,15.32022143,14.87368098,14.27723108,13.75380564,13.32373064,13.22002256,12.5496576,12.01128727,11.6978927,11.71978264,11.65516021,11.30808488,11.10056926,
Suriname,SUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.132913579,4.426874451,4.624786757,6.327139746,7.288807818,6.149712414,5.446905723,5.79651334,7.185888129,6.807959137,7.251256209,7.771910136,8.148118983,8.437450727,8.323599926,8.676497033,8.532399259,8.259975272,7.889227625,7.594835618,7.317924799,7.07932502,6.840339838,6.940129535,7.245814236,7.682242647,7.727118759,7.575080226,7.656847851,7.744915301,7.682748115,7.434937728,7.35899163,
Slovak Republic,SVK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19046897,10.98086024,10.68099866,10.17224131,9.1960108,8.898456494,9.170025621,8.251242727,7.371732447,6.650930906,6.15075265,6.175511186,5.793944605,5.067693511,4.747764745,4.388130943,4.210252767,3.955157686,3.586956198,3.234954266,3.082104188,3.238488768,3.315509813,3.168538279,3.09843697,2.886324089,2.707306219,2.299240938,2.786390449,2.582569509,3.214560165,2.540427864,2.374997522,
Slovenia,SVN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36434978,10.97089508,10.66351292,11.57021431,10.4426555,10.1520929,12.00162738,11.96246776,10.77366695,9.576617059,9.902216513,9.577143128,8.396359726,9.694283934,8.982658801,9.493012006,9.713966372,8.427264615,8.942118044,8.667201117,8.42915717,8.268347237,8.386629648,9.394938127,6.948819796,4.941991995,5.461826449,5.326020496,4.242348692,4.011153201,3.996634287,4.271153408,4.034106357,
Sweden,SWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.223917393,3.219715607,3.44249347,3.433658089,3.512034902,3.261015973,3.24415315,3.059165456,3.007099624,2.905682158,2.64177215,2.52406945,2.546628457,2.485137012,2.319942846,2.226741441,2.251166819,2.122367431,2.177660219,2.100519286,1.989987851,2.058833372,2.033298768,1.97428108,2.036107074,1.885519457,1.830962703,1.731348302,1.688914886,1.727511254,1.972656661,1.860570533,1.770001087,
Eswatini,SWZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3880878,21.1019978,20.73974271,20.57299301,20.31755819,19.99387467,19.59776692,19.31912776,19.041768,18.95325097,18.6098748,18.2641631,17.8366562,17.30336251,16.97319119,16.58830827,16.18854796,15.77008991,15.38001785,15.06389739,14.74406472,14.4386453,14.12365844,13.81578712,13.50548832,13.20462252,13.27040887,13.38807995,13.4848944,13.86208183,14.02634643,14.00248879,13.77396207,
Sint Maarten (Dutch part),SXM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.21446405,29.54528829,31.61799926,30.13465808,28.37848407,28.07713686,27.99641899,27.89818696,27.83497542,32.89331538,30.57888376,30.28011877,26.97686229,24.40171678,22.00425233,19.73873091,19.1378395,14.44899301,14.93322402,14.75705464,13.23206657,13.95706002,15.41102386,16.12291261,16.33503846,16.57660453,16.58108057,16.16040488,15.78443287,15.87812349,15.79558869,15.39605818,15.04334146,
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.96719803,82.52764316,83.37425028,82.55867661,82.59012936,82.55364753,82.14128835,81.59190334,81.70325187,81.82764383,80.88332742,80.15496675,79.00936407,77.29716565,75.93993918,75.89242251,75.54390417,75.22601457,74.7359586,73.53614175,73.39229173,72.4834567,71.79950532,71.0025478,70.55816116,71.0231395,71.13696126,70.38528396,69.96036124,69.9363656,69.83692349,69.45722418,69.08300606,
East Asia & Pacific (IDA & IBRD countries),TEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6055756,57.59336736,55.76683228,54.00491361,52.11011778,50.59702833,49.87076357,49.87668787,50.02703512,49.81923888,49.45966172,49.33809442,48.66984468,46.58117688,44.9052674,42.87873327,41.30402705,40.26539865,38.99510105,37.77804667,36.28387219,35.23514426,33.33366337,31.60716426,30.37054232,29.31135652,28.53741033,27.58693105,26.53454353,25.7662185,25.27889526,25.0361198,24.60785258,
Europe & Central Asia (IDA & IBRD countries),TEC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.388951,24.35471927,24.09568581,24.6246429,25.04584083,24.85364815,24.61656125,24.5312866,25.37169504,24.49245107,23.57911556,22.45114561,21.82989513,20.26698707,19.66292829,18.75141373,17.79054335,17.42307358,17.01156267,16.95425681,16.79965364,16.44765052,16.05496241,15.37218881,15.02493322,14.61466789,14.1559668,13.7266856,13.35963168,13.34338864,13.15178705,12.64829725,12.21850296,
Togo,TGO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.63933696,60.6987182,61.0349256,60.15055687,59.6535099,58.99974498,57.89426426,57.86453787,57.40387398,57.19731708,56.78405999,56.03990946,54.83713132,54.40749695,54.47230821,53.74703171,50.90198208,47.45838617,43.10560963,39.8398169,37.04621293,36.91471919,36.81331666,36.69387522,36.49931822,35.23724834,33.79228087,32.7026189,31.68017731,31.67662281,31.4906633,30.86013894,30.30852039,
Thailand,THA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.24520181,61.84125278,58.23435606,57.78675486,53.99651246,52.02042147,52.4916598,54.05072378,51.67482825,51.65095288,47.57453125,46.13149752,44.90262781,44.3377507,43.86041854,43.39114851,42.85578227,41.37753248,39.85593515,38.24449187,41.00845678,42.14298194,39.30053823,33.49303139,32.33449988,31.22906198,31.52968243,32.19831183,31.49058688,31.3894703,31.89732039,30.42324578,30.10956816,
Tajikistan,TJK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.42603068,56.20962275,57.30468962,58.63974604,59.81720061,61.15091409,61.55442387,61.76447166,61.8287663,61.21691877,59.89300737,58.44620585,57.03516843,55.70787105,55.23534111,54.86068794,54.35156262,53.7090397,53.12867293,52.36098547,51.54708796,50.75418089,49.94408907,49.15540213,48.36120482,47.47310435,46.53897938,45.74844719,44.76623144,44.69506704,44.35169405,43.47011773,42.73936781,
Turkmenistan,TKM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00964575,39.15309681,39.24023575,39.36704015,39.27114938,39.05384374,38.67662995,38.25497571,37.74606028,37.14653174,36.8317454,36.49380314,35.96427045,35.4303401,34.62251241,33.97781563,33.31871158,32.71035039,32.01224173,31.21537474,30.32892934,29.4564076,28.53310366,27.58693996,26.67922895,25.87195472,25.02111857,24.19999765,23.4079573,23.45883184,23.29133003,22.75746166,22.24779163,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.48713966,21.58669744,21.26269454,20.74425887,20.41192984,19.76464526,19.70583412,18.60523134,19.10521077,18.55193386,18.73747273,18.67646701,18.24380102,18.12362255,17.82457302,17.0768529,16.27529056,15.658314,15.64494358,15.29568171,14.94851889,14.41891304,14.27103189,13.85144531,13.80492559,13.88384344,14.02642948,14.03351189,13.72103871,14.51748202,14.08337699,13.1851901,12.56743689,
Timor-Leste,TLS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.88157328,60.71531712,60.52101053,60.31736985,60.01636996,59.67862811,59.46502514,59.50197017,59.23376143,57.38739666,55.50606105,55.73973931,55.43189494,55.59078302,54.76317982,54.76651117,53.69286865,52.81365024,51.41542852,51.08848974,51.7367201,52.92592041,53.47922779,52.09159124,50.31253172,48.54921581,46.83646048,44.98321407,42.15482393,40.5961445,37.84339761,37.83809651,36.79795253,
Middle East & North Africa (IDA & IBRD countries),TMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.61581978,31.8859696,31.10053907,30.89469382,30.38696346,29.35248501,29.19684821,28.53689202,27.9055417,27.90255919,26.89874567,26.10164284,25.96701394,26.08266098,25.30794859,24.73155909,24.28749495,23.52457577,22.69303322,21.68376887,21.47919521,21.12471484,20.93398789,20.60148531,19.80947892,19.41110143,19.29916466,18.2490464,17.97818038,17.79722501,17.1448095,16.38781395,16.26330484,
Tonga,TON,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.33660712,39.17231222,38.84473624,37.24668855,36.70688432,36.19996005,35.66866267,35.26426222,34.69577727,33.65960678,32.82504914,32.23242621,31.85895453,32.21175166,31.96886947,31.74983188,32.02257761,31.65853397,31.94950686,32.16717602,32.08702659,31.97216528,31.91668477,31.66675799,31.65644511,31.33829307,31.20547484,31.09298073,29.81441447,28.55595153,26.72325687,26.79089265,26.29158541,
South Asia (IDA & IBRD),TSA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.78001462,61.69700351,61.27675449,61.1874292,60.62552115,60.22878651,59.67583246,59.38859497,58.77518161,58.34195531,57.35528648,56.07226,55.04451989,54.13708485,53.17285522,52.60117986,51.95602718,51.42628716,50.57038649,49.80069929,48.23027629,46.55273351,45.66923483,44.7830196,43.81019136,43.10217647,41.88074259,40.76612452,40.26625498,43.23015611,42.64279545,41.480605,41.92706575,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0510296,63.07428176,62.9230594,62.78716733,62.60500819,62.25005058,61.9679161,61.69110029,61.34703687,61.06710463,60.70422627,60.42921719,60.03462676,59.33994076,58.8776098,58.18962355,57.52746514,56.89726504,56.32251099,55.53446512,54.91554935,54.15707335,53.5583761,52.64132152,51.92018368,51.66484282,51.26752826,50.67502816,50.16935362,50.42927379,50.32676226,49.34869575,49.01506851,
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7382626,11.54133904,11.32818715,12.3735216,10.63989184,9.590322223,9.50614618,8.141979586,8.120217106,7.225316671,7.860420729,6.891869161,5.901116427,4.640409969,4.340950533,4.413230207,3.812830382,3.836458527,3.90745425,3.802722415,3.722123299,3.74206205,3.527189794,3.613908738,3.426327175,3.245001187,3.18692349,3.120711548,3.033068826,3.035265713,3.005033363,2.980974965,2.919250767,
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85189467,23.52298928,23.22631057,22.8885097,22.58016379,22.23587031,21.84283381,21.42862747,20.98680438,20.5186178,20.03409709,19.67075821,19.27407867,18.82867689,18.52519651,19.43819687,18.7020532,18.02176041,18.47122508,17.94611459,16.36119933,17.07378919,15.36477869,14.86730399,14.75135611,14.76537581,14.8122965,14.25945659,13.70528365,13.57019414,13.17864825,12.27263991,12.84773553,
Turkiye,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.76147148,44.80444256,42.4957339,44.04926777,44.10763162,43.68687224,41.67609304,40.99273225,39.59406545,35.99925829,37.57665988,34.92086031,33.88187525,29.1004458,25.68395887,24.03055199,23.46417066,23.66707368,22.9469672,23.70422184,24.15714547,23.55568181,22.92191826,21.08474438,20.40493569,19.50010017,19.38287877,18.42989699,18.10809835,17.55355703,17.16621871,15.66830957,14.64270317,
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.81977136,84.80284972,84.77738985,84.75452403,84.63061615,84.39702965,84.17279578,83.91273414,83.50974146,83.03940019,82.29009668,80.63548552,78.89042042,76.92409579,74.7868562,72.53054418,71.99585661,71.56370177,71.09628538,70.52097871,69.8264915,69.3959384,68.72053299,68.05035935,67.62633215,67.13919244,66.65467008,66.24500162,65.780827,65.79395303,66.04242512,65.57079342,65.37116663,
Uganda,UGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.49215603,83.43709862,83.21777456,83.0501633,82.63816923,82.27158347,82.0614237,81.82665771,81.39705721,81.2246194,80.86324277,80.23850063,79.77638447,79.2559529,78.77346873,77.90807317,77.21621548,76.49160481,75.92379384,75.40543912,74.60279731,74.17214153,73.92144897,73.06585538,72.31500644,71.50722042,70.70547339,66.3244031,61.36043243,64.07175385,66.66606693,66.32993182,65.91254926,
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32978496,20.80050105,20.66402076,20.95982422,22.48682605,21.92665356,22.07275028,22.64083292,22.3004932,22.04880034,21.80425972,21.66942336,21.39127883,20.79388799,20.45851601,18.79221174,17.86716219,17.01520928,16.39713111,16.29680226,16.14819844,15.96123236,15.75038635,14.77261903,15.25737014,15.59940985,15.40813601,14.90509407,13.90786055,14.1222049,14.11620364,,,
Upper middle income,UMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.62410526,48.79035338,47.12311576,45.60864481,44.11799952,42.83454999,42.32737446,42.17412673,42.31296122,41.97686963,41.68487256,41.54161887,40.93576358,39.09669882,37.62925441,35.82769597,34.4322805,33.46621101,32.38346522,31.24313908,29.93490374,28.96482263,27.34119603,25.80839737,24.90102767,24.21061648,23.66879474,22.93467186,22.11939159,21.90703829,21.55636771,20.92155487,20.42814445,
Uruguay,URY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.195758531,7.415732887,7.105685134,7.340019378,7.625069741,8.294333556,8.919264303,10.93880944,11.37355736,11.27385376,11.26589091,11.27714551,11.10538156,10.82433504,10.41740601,10.73754392,10.67445366,10.57994425,10.95297507,11.56686091,9.7925955,8.605583293,9.28796302,9.139662248,8.82360131,8.223600219,8.74416821,8.358713743,8.300596315,8.01135999,8.667443277,8.685559314,8.705608713,
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77697533,2.740269316,2.590242867,2.770193415,2.754203482,2.717271056,2.623535718,2.569544342,2.457898984,2.264541368,2.107767244,1.955402952,1.810334263,1.752682703,1.692783118,1.667510933,1.575147403,1.613350219,1.626571067,1.739215943,1.757614565,1.692792896,1.624083164,1.661637915,1.781391599,1.781333932,1.768335061,1.708719067,1.679712847,1.746392885,1.662402861,1.620543798,1.569609917,
Uzbekistan,UZB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.49737357,31.2673063,30.86783446,30.5081053,29.98625111,29.3390144,28.52157538,27.66153083,26.71706743,25.73149913,24.65272654,23.60923895,22.58841286,21.49715798,20.46959073,19.47318997,18.47834173,18.04822901,17.60260308,17.18247047,16.72719608,16.53192575,16.2667518,16.00913236,15.74464989,15.48602769,15.28844032,15.02420346,14.71150051,14.39146479,14.56131439,14.11547525,13.87677449,
St. Vincent and the Grenadines,VCT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.78287841,24.00220507,22.79445665,21.73421909,21.01305372,20.1104827,19.18707201,18.45201238,17.56545776,16.81088394,16.03389485,15.53655366,14.99166993,14.5692486,14.17928325,13.74367223,13.48246108,13.16728468,12.89626712,12.61316629,12.32730886,12.03631647,11.77778298,11.49731371,11.20534986,10.94200204,10.70598084,10.46703744,10.1746909,10.26338356,10.12976243,9.797168915,9.602275398,
"Venezuela, RB",VEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63116167,11.77649505,11.27287437,13.89715909,13.51804501,13.53340893,10.81630713,9.985040537,10.19127507,10.6152182,9.65493031,9.970907249,10.76706183,10.49708153,10.28530219,9.417595408,8.836541001,8.517753759,8.629654251,8.545026392,8.052496081,7.743388199,7.445702409,6.733545168,6.333859031,6.054407347,8.086836797,9.32119506,10.7202209,11.09245075,11.17878201,10.88054784,10.6310221,
British Virgin Islands,VGB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.998434641,2.96335976,2.92465826,2.877532228,2.83025121,2.777322436,2.718437485,2.656408085,2.588100468,2.50993516,2.428609554,2.352145995,2.26591674,2.18770801,2.111528686,2.05145739,1.992726967,1.942156594,1.894206334,1.850951981,1.80358954,1.760627209,1.725480652,1.682554695,1.634081583,1.585652443,1.544985617,1.513168657,1.453411398,1.430186719,1.396238826,1.361702128,1.329108353,
